ANID,Group,Sr,Co,B,U,Li,Ni,MgO,Na2O,Ti,Al2O3,K2O,Sc,Zn,CaCO3,Mo,SiO2,Rb,Cd,Mn,Ba,Be,La,Cr,Nb,Y,P,Cs,Eu,Sn,V,Bi,Pb,As,Sb
23G-X14,23G-X,7.610226298,0.535815961,27.52664469,1.226999158,0.216758449,7.948991991,202.7580162,139.9621404,11.94642312,73.70067706,125.3561788,8.808610203,29.16226753,6916.271987,0.315999082,989775.3644,0.083511652,0.698732604,4.503613687,20.96891897,0.529087943,0.206891057,46.12455027,0.186670932,0.830104426,26.96033831,0.016314005,0.144222652,2.212609615,26.19515628,0.086290202,2.074071496,2.474677241,0.491180201
23G-X18,23G-X,2.452164494,0.418277939,55.89669247,0.974547878,1.981560759,11.45949924,128.9457598,362.5388508,54.61571117,682.5703298,436.8859901,8.8911818,38.08210879,4089.845357,0.803146396,992326.5301,0.666911843,0.772102753,13.06367834,10.41987775,0.58832163,0.655652211,92.38608277,0.599645369,1.150601649,54.84772792,0.462580939,0.213825337,3.035023801,4.964189731,0.188138752,2.453612305,1.34074918,0.621793484
23G-X19,23G-X,2.172134923,2.239501858,35.1430108,1.064740606,0.394235509,10.41664657,54.71232445,159.4353345,38.13488614,165.6601661,0,9.666302775,48.38187527,5424.329243,1.323778769,989483.694,0.293870471,1.15255369,22.12219768,16.17042318,0,0.887289258,173.9063489,0.684249263,1.959684365,0,0.089699393,0.634384212,2.482368994,22.79438019,0.320021129,55.78692925,5.531008148,0.975007154
23G-X20,23G-X,1.241488001,0.404182234,47.86300951,1.116732079,0.161965793,7.763941302,78.61662569,194.2086303,49.27787943,104.4782203,174.2737793,9.169358146,36.459101,3943.993021,0.818931956,992318.5688,0.355790929,1.386401793,12.39505602,0.948048082,0.666538761,0.664629241,161.5978239,0.313554455,1.042858951,45.91249234,0.061656576,0.145351999,2.345823972,17.59466231,0.24267324,9.155550985,3.346142772,0.380789559
23G-X21,23G-X,2.865181885,7.107230022,47.71753931,1.4769823,1.862716193,1.571925331,61.49520898,362.6366607,138.1570246,435.3106459,298.8462999,8.698736902,52.72829231,4274.985175,1.200035988,988147.4411,0.372798675,1.417365257,19.8918411,5.234195707,2.22566759,133.9836523,156.967184,1.070862598,62.55403443,317.7399827,0.077369563,9.712198025,1.976529071,41.33588602,0.326483923,26.09589296,7.256042934,1.343010685
23G-X22,23G-X,1.514826666,6.653494837,38.95405375,0.953748401,1.377085906,0.491890747,41.59015884,229.7487753,21.57168498,406.3420457,154.5943289,6.312821312,30.51207647,4392.517435,0.686241136,994355.4064,0.324574307,1.519726836,0,7.921669078,0.572737069,2.374765095,0,0.510311061,1.772324169,27.6354865,0.066365731,0.28081643,2.974462333,2.331016184,0.060800323,1.527738805,0.56980806,0.343296573
23G-Y01,23G-Y,58.06379936,4.983683723,62.790881,3.685606729,7.175827035,16.84866449,423.8452138,749.4604459,179.7956921,1643.745191,688.186395,7.01615235,41.68593915,4456.946839,0.946939655,976492.7834,2.887339176,0.770575734,100.6331435,309.667459,0.449717504,6.603792686,119.5936201,0.849020003,10.02542385,124.549917,0.535681684,0.648319216,1.312021252,71.81579702,0.238724648,98.44529995,22.01344438,2.358606851
23G-Y02,23G-Y,133.7659486,2.027949566,56.95233737,12.54864344,12.71448013,19.98997241,270.8766039,1109.82941,240.977024,2879.756509,1075.29927,9.397751015,106.196567,11343.52029,1.595697238,974229.4382,2.332560357,1.095616092,12.45222864,14.56004159,1.627892167,27.75437345,55.72759201,0.546229579,37.80589843,1856.930094,0.182631838,2.002802364,1.560706744,18.71964969,0.1332298,59.65304918,7.27706555,1.014103376
23G-Y03,23G-Y,10.76118092,0.24873305,46.78924094,0.894478373,4.209665544,8.969853459,68.45785864,259.5573306,168.3078296,387.9689256,218.9610264,8.09542208,22.93307234,4183.19371,0.674539969,991038.9306,0.336538229,0.270452947,7.838820165,183.7665939,0.292038774,1.643861011,42.14387217,0.167525847,0.809540347,36.18891543,0.043809589,0.131742047,1.216061445,15.14514435,0.136941407,6.347936442,12.51573398,0.976637574
23G-Y04,23G-Y,9.817034871,0.191990895,32.11307346,0.339271528,6.261892854,9.099088255,65.95966103,208.1810262,18.86999457,372.3898302,201.6306767,8.225014582,34.3082304,4070.710879,0.307768345,994021.4828,0.370905738,0.233029895,7.694497789,180.1486563,0.231858014,0.157299812,35.14186922,0.149202763,0.209830938,19.59035761,0.041619126,0.12942164,2.992809229,6.414575009,0.084336453,21.39778158,1.142265866,0.250228791
23G-Y05,23G-Y,2.041839378,7.504546826,67.31318942,2.154632661,0.301468558,0.302990849,81.1457431,306.9087177,5.978633186,133.9442352,180.899253,7.449210151,62.79429591,5013.170041,0.979907543,993184.719,0.722984197,1.157371047,8.455233196,3.315325258,1.635662292,1.420518302,0,0.218607264,1.274023238,70.97667096,0.142148897,0.400987529,1.299478946,3.747249684,0.094711519,2.418195207,1.272630037,0.99357006
23G-Y06,23G-Y,4.307230478,1.362145824,39.8487959,1.032534565,5.917491385,13.07395664,79.67731235,288.0227611,29.07358502,805.9836891,221.3193397,7.416038478,27.62529249,3900.353038,0.399769577,989523.7761,0.375430125,0.851314364,7.054288611,43.54417361,0.73618688,20.77650858,43.38251537,0.180883701,4.365701451,67.23238113,0.048654303,0.768021022,2.015485407,22.88773961,0.064085089,17.1709504,3.379748352,0.714713992
23G-Y07,23G-Y,11.11846708,4.405446858,44.59064368,1.681632491,8.424196133,20.42903031,163.2227571,295.8739961,66.1833626,1085.43874,241.4831623,7.98466578,53.6249644,5040.110541,1.955264176,977561.4758,0.583454349,1.336104245,18.43763008,49.52794832,0.699676383,135.0061302,57.64566257,0.192105892,52.2297631,253.790947,0.097335162,8.489545896,2.222223336,44.22657633,0.184869928,26.58953853,10.78020829,0.986137746
23G-Y08,23G-Y,4.187610999,12.04064175,52.29035633,7.160349112,0.489086269,42.31695297,179.6050529,286.7348606,256.1807759,335.777723,726.3553688,11.75089569,133.5556619,5422.322215,63.24423045,960653.2674,1.123344773,1.809329148,113.6151084,8.004462525,1.600204654,10.74498715,1157.577055,0,15.87036349,211.7097417,0.193887648,1.722646016,5.348993717,804.3022224,1.005801989,53.86702562,80.54163961,17.99620547
23G-Y09,23G-Y,4.158335965,0.110549965,37.92614568,0.372517452,4.130386693,7.79386861,55.56808537,204.5806779,27.06624138,338.2844939,173.965232,8.032853121,27.96191045,3787.87848,0.199645133,994518.6493,0.220544494,0.16213485,3.678125633,40.61952298,0.250941432,0.112723476,35.99279178,0.124572691,0.124524079,23.57599255,0.029922517,0.072037995,1.407743247,8.880203718,0.033642422,2.816437286,1.146807405,0.454231857
23G-Y10,23G-Y,2.233234628,0.374636901,72.1852392,1.577564586,4.670102428,10.09620029,84.69601292,516.8518593,83.19050616,694.1926109,444.7343129,8.555729923,46.84097182,3913.575884,0.448453455,993534.4774,1.034232157,2.032212969,14.89658516,5.21887303,1.078396373,3.88757808,0,0.539745095,1.693553513,105.2633651,0.141148434,0.286644696,2.437056504,10.12450369,0.073548346,5.259130142,2.998981577,1.516138579
23G-Z01,23G-Z,4.853887479,9.036495921,67.24374624,0.990700973,4.575704384,1.563609539,106.8299335,572.2694758,154.2661754,1177.207238,359.0303519,7.10455722,52.96497192,6125.952853,2.497231895,984247.9527,1.134579252,2.765143423,19.4881532,18.71626085,1.016042884,3.962998022,77.95551222,0.974936681,4.577563924,496.3974476,0.196222758,2.299255091,2.188857443,14.4699482,0.139992435,10.5882625,11.41240038,1.408557587
23G-Z02,23G-Z,644.9649919,9.651614331,58.59602671,1.964629235,2.666390659,1.210897755,116.8580909,638.5447261,334.917985,1042.715579,457.22058,10.02911672,84.83736456,8430.453071,4.684607537,963099.9573,1.405869758,5.412718081,19.65995685,13222.68039,2.932331201,20.3107036,0,2.04473664,56.42650579,526.6978908,0.258530522,2.708784797,40.57096142,19.33144931,0.380600905,24.60259852,14.05004193,1.661720979
23G-Z03,23G-Z,11.72986526,29.21755761,55.80149195,2.752637118,2.441971679,8.392685183,125.5641472,582.4425361,145.2043455,1324.836811,580.6348218,9.998533126,119.1552021,7316.619862,8.293669149,981152.0303,5.797080273,5.877402991,26.31462642,4.697728031,9.967534414,7.567194418,0,1.973580833,6.085280813,568.3280858,0.641658316,1.357539464,0.482123134,19.10101019,0.470279254,23.05601977,28.53483045,3.786971766
23G-Z04,23G-Z,5.996361275,16.19107942,59.39431776,0.910833755,12.47429749,2.221677796,148.8502302,564.6105933,200.3430414,1359.544642,327.704334,9.378274662,39.38423428,6010.988697,2.710452679,977628.3451,1.641937155,7.20297422,20.64513497,11.0772194,5.429147195,5.735160133,175.7653456,1.934956903,3.687891508,152.925697,0.209700251,0.66548588,2.469793504,32.57605257,0.349299744,20.04045426,19.37226513,0.829933166
23G-Z05,23G-Z,102.1381555,5.883997873,80.52155991,13.05204826,21.34675486,0.817793296,195.0335284,969.1748961,106.1438286,1042.492681,445.7218237,6.873866937,23.49120142,38288.14704,0.867687922,948142.2583,0.678411639,3.255306085,16.25942448,25.63230995,3.318390102,88.98223247,125.2690255,0.543885115,219.3622005,7473.422398,0.07573218,5.973918076,0.640841238,12.17778706,0.197377117,30.74243402,9.329623204,2.4904403
23G-Z07,23G-Z,78.8311874,19.23030197,87.66907711,21.18411458,4.877755999,4.970545361,315.4777305,1325.087542,670.6966362,4008.415771,1015.562838,10.42398801,53.76102143,33810.67061,4.348726405,930618.6948,3.519420929,5.204546993,40.97550222,79.22082357,8.139799474,159.0533897,184.6383286,3.895617352,402.8945762,6618.425039,0.282519446,12.39897799,3.442554562,63.07844706,0.44179006,47.78752758,40.26022134,6.327222793
23G-Z08,23G-Z,7.373752745,7.617440033,37.14353142,1.236896146,7.214983278,1.31292444,111.6670024,505.2625868,367.901818,1153.332336,349.8973527,12.04285509,34.13173515,9610.540657,0.950212965,984492.9482,1.379459629,3.074739542,78.75809841,3.379724621,3.434876045,1.722222853,117.5231196,1.940707499,2.736730202,483.1213629,0.239937739,0.615551404,2.140202901,7.985348956,0.192643226,6.442485194,9.203262823,1.392453224
23G-Z09,23G-Z,8.602219631,14.87034104,55.82840175,1.501920851,6.705569182,1.88638108,271.8512746,938.2704295,222.4505934,1739.695121,602.8857338,8.844659649,42.54110355,6854.183976,2.908565811,980653.9767,1.166288058,2.689046002,26.38266738,12.00309477,3.022782236,21.68037139,111.7002136,1.747185875,54.61944506,627.3424187,0.275415117,2.732060245,3.550026499,18.20677306,0.152173833,8.71310992,10.7424796,1.062113194
23G-Z10,23G-Z,2193.660065,12.27305947,26.49047188,1.151333371,24.98378193,1.329061329,119.904292,339.8849794,325.5592133,1125.192724,470.3402126,6.70332019,70.95238471,10657.92306,2.709424682,886834.2081,1.427433729,3.131168452,15.90877992,92562.57737,4.080900053,5.803201368,180.3081606,1.464804979,27.89635588,84.41084197,0.224488457,3.510350267,0.856572483,31.56982167,0.332238113,19.76026497,18.13618056,1.358809713
23G-Z12,23G-Z,16.53456023,6.899722721,10.62151638,3.963884827,22.02274239,1.223123547,74.85435959,271.2885759,65.491504,635.3270061,202.7144982,6.338745097,21.27534034,13066.44627,0.762082511,982597.2116,0.454768559,4.104264654,4.76047279,8.699567598,1.17012685,15.51548101,46.55236957,0.355561699,22.33607744,815.7507263,0.070060567,1.224879797,0.605144503,9.482084392,0.14838925,12.85680846,3.219988203,0.491240302
23G-Z13,23G-Z,220.8977122,18.44221695,56.20138401,8.303727048,11.05040868,5.924080396,316.011058,535.4979635,4691.233397,2279.925531,329.2072057,8.708857308,93.93541591,21456.56951,6.224786573,946784.4287,0.883358261,4.708619824,81.73086443,115.3931192,14.319239,81.99617913,217.7767198,8.70225812,126.5059998,4422.407125,0.133961705,9.531220197,1.83709854,110.7870675,0.684659448,228.1591305,25.06602739,1.449194656
23G-Z14,23G-Z,17.06679475,7.533331036,68.39230515,1.900194937,15.12077119,0.486624103,112.5676702,692.8869302,143.3130179,951.2857053,410.2194925,6.756953409,47.09698253,9483.564016,0.913617697,984037.9123,0.750162486,1.501624389,8.184366006,9.748686889,4.953884535,18.62364268,59.76704003,0.73175122,44.40170814,1569.571807,0.149953108,0.460323778,1.276052221,9.9032057,0.131449301,8.61593002,8.121250641,0.560371653
23G-Z15,23G-Z,4.799079255,9.667638303,61.71567397,1.057126609,8.068681786,2.031378324,97.94986999,613.160359,133.356158,1653.373968,448.1660984,6.633532321,92.04119331,6625.113148,2.655818343,986985.6294,0.827077794,4.092290474,21.38352745,7.466158549,3.20012711,5.03534951,0,0.850858436,9.596377597,501.7923359,0.167654798,0.573482918,1.503806112,11.48227785,0.364744505,7.129129332,4.801600368,0
23G-Z16,23G-Z,22.61286673,22.80309774,40.28409989,9.876738326,6.205812514,9.772322998,207.5387952,865.3270062,620.9039589,2692.446396,1389.193098,20.5100963,159.5913682,13391.74635,6.817521606,954815.1067,3.724771726,12.60595799,72.45288708,1530.481206,8.214769571,69.95916175,0,3.8441306,105.7285422,4332.731761,0.430372133,9.159972304,5.204243662,47.81928208,1.188957558,30.66865519,41.08591028,8.276899312
23G-Z17,23G-Z,18.62370107,13.97650559,59.99409015,0.99108903,23.03833792,2.94662968,267.0327865,792.227035,186.7530892,4503.021575,584.133357,11.23584675,33.58585554,5377.438263,7.568584197,949946.8625,1.555824934,1.398662228,21.82901733,205.1028585,2.595593125,2.197697792,112.519552,1.18070133,4.967564144,124.5187146,0.221329294,0.466898876,0.529834884,170.5830659,0.561451127,24.26353969,46.05435408,3.260907717
