"ANID","Group","Sr","Co","B","Ni","U","Li","MgO","Na2O","Ti","Sc","Al2O3","K2O","CaCO3","Zn","Mo"
"24GD06","RBR03",1.01276988754808,10.7962905880512,7.12069456103506,0.587746839417599,1.48346213825229,0.590156807668433,104.162868182765,196.292733340116,18.3017255959566,5.43224938628314,98.5682267859258,182.153243664603,5542.25936225416,15.2848752950736,1.1774878402825
"24GD07","RBR03",0.489516606016637,6.33597804473741,9.7441021671191,0.169797402556419,3.42852399670071,1.65398419504553,83.6941399978793,126.049446952118,9.53524212497891,6.27386251578516,403.364140870515,156.549073649586,3400.89981621784,67.9857768382088,0.408205091198487
"24GD08","RBR03",4.74920037711032,7.52987433125779,7.25801876125995,0.49879376103164,0.988845027621035,2.06340953981745,94.0154329846806,153.328110939165,5.22434427781888,6.32706917759217,132.219794253741,83.7944829990312,6182.75059055778,14.2053126072415,0.254362150086041
"24GD09","RBR03",0.794995025144671,15.8512477135483,22.2914739688385,0.0685159723667149,7.64316329156716,0.576559086813906,325.877389975386,267.849711283329,5.39973770599876,5.85276553341656,266.698728269468,105.891988104298,3767.86864711696,5.85616305370153,0.105056900965
"24GE01","RBR03",0.686389268442116,6.23978018522037,7.70063541059745,4.22394982013717,0.451778401697346,3.43795609858313,619.337961338449,163.222757545575,24.26899365509,6.53620812590257,382.020688424577,173.524584162913,6488.06156649221,27.993540571523,0
"24GE02","RBR03",0.711907065965098,11.0706828245298,7.29789750881164,0.316826991981806,0.272989234152177,41.0708640192698,41.1983985131874,173.929131087681,90.4182823480164,6.75841641670652,669.661133740306,261.053826316974,3969.57467191624,15.6816694931438,0
"24GE03","RBR03",0.280544127828564,6.41245679166503,14.1007545036925,0.367701931459473,3.27681940917961,0.474062277489755,32.6006566402801,124.293019947449,1.91494801593577,6.97336386655555,343.671452281908,76.7980495364842,3664.20043078327,9.32752514234671,0.143736865521298
"24GE04","RBR03",0.352149782709106,6.41938423780536,18.5472268418995,0.185413761315221,11.6704750116818,0.206699676154301,33.4797541285944,133.663251133487,3.11234123240675,5.63537138492936,205.271140385469,102.308636040201,3120.45410929171,10.72014246544,0
"24GE05","RBR03",0.52530064465944,7.92413661443064,5.91235041770808,0.295132916483408,1.48205306428916,12.0041017919668,14.6248703852032,160.001766160824,3.37045278909911,5.606298095521,424.988876457697,100.854446496409,3461.73019502729,8.09665387722478,0.331346314755783
"24GE06","RBR03",1.29810490603222,8.74917348993416,3.82953326494757,0.527921248206374,0.680540917359768,15.6705694292968,61.349350841015,205.596804299385,128.747053120817,7.49596059442949,847.263006608926,216.604747693662,3273.40217978971,10.8736480021555,0.601322155876527
"24GE07","RBR03",0.657825318703756,11.1736958995369,16.6189220102999,1.41621905486609,4.29927337458192,0.368981813864543,72.1638692738797,233.183497075019,9.5090179441131,8.79087662074329,354.805288128078,305.630008905816,5042.48691203328,24.0333193576363,1.73721343917281
"24GE08","RBR03",0.339169248822385,6.66501127398459,4.25227096248625,0.0751240858948867,0.380128978988067,0.176437726164302,36.8568824226818,58.4803323202718,4.49094209870909,2.91809145539998,125.088073389942,42.6242326075004,2558.31183639017,11.761187287595,0.130971873461546
"24GE09","RBR03",37.0115058512028,25.9146743337919,24.9212119266866,0.65786838116659,3.01115645063622,3.00862565859433,10868.4716901785,577.885828046219,9.87876424997626,5.71406663939154,355.114529395716,174.574038008259,24683.8157458366,52.8903682325196,0.273448911758406
"24GE10","RBR03",0.209749412825318,6.40288845792813,25.0725470241623,0.201288980457261,18.0016648689684,0.350254253305112,67.6887049851866,195.68287954567,2.88088986628157,6.17565338324561,316.500084954145,133.048712190285,3565.74381548543,7.90489735688847,0.116958463870708
"24GG01","24G-G",2.110827459989,6.70053465777847,30.8854474603248,1.12648139819485,23.3695225590875,2.92059318218761,184.364979181107,394.785808754656,306.32629718527,5.93351974152836,641.505547933585,468.877787729744,3944.05077887599,25.7326830039035,1.37164470613502
"24GG02","24G-G",0.769337503054952,8.08119880844622,6.67587861539973,0.132615704268743,0.204358301560502,23.1991042558149,508.218346793756,201.067317896388,23.5601124999998,6.97785489813527,536.507878727594,174.891208774175,4628.02110591717,9.76709192642137,0.310500132798727
"24GG03","24G-G",56.0822186267786,6.12317188053713,20.4493058288598,0.68816923398886,13.4076243185784,10.606543188251,13985.725668241,491.777280431933,16.182523168156,7.11369823632044,623.727763362404,232.50603542667,38593.9250970383,14.1873499419705,0.795758658712953
"24GG04","24G-G",7.6286923423192,6.73521787275044,28.9101999169733,0.282215580338426,0.742836171832593,12.8761414570336,7953.07758380595,359.246059366927,36.3237313995948,6.09498008315915,311.944852014143,168.466197368454,17505.6990473879,48.659888730145,0.370151436968482
"24GG05","24G-G",0.682685776521805,3.18517756708403,9.3384283677424,0.166386098061035,0.361100633029208,4.34749210437563,37.9740876376833,104.529521942086,21.6043424375556,7.24514800147182,215.736098292187,66.4268035088707,4073.95217911157,7.46406454211423,0.235688963281961
"24GG06","24G-G",0.695470644792738,9.10754274134402,4.3372632868402,1.29894325383238,0.209861350998749,4.26544548860256,100.824343781055,165.919819652446,15.7116190334011,6.5653355344705,929.628346240428,91.5629202591229,3231.72426974544,11.4725733864413,0.287845729183008
"24GG07","24G-G",1.26761353071072,5.65540768893995,21.2098999364628,0.636647531711073,6.07969962997449,1.36008121627685,372.817797339812,253.24573242901,5.67465916029186,9.14668196966265,160.218137651564,217.283584609227,3821.08173247055,23.8805382648534,0.932920261597647
"24GG08","24G-G",0.381852855160165,8.00010746439178,9.92866931899031,0.175968050984504,0.369793599691639,10.0246062342333,155.014899139291,257.010761688764,22.5884648183011,6.82775899406375,762.085272127803,199.809249127172,4034.26124284568,9.07561270706023,0.259647891201269
"24GG09","24G-G",0.390548597065559,24.8686964535734,8.91849735892436,0.521219625064685,0.564866143653849,4.12987598250704,275.370014953615,239.87076633034,40.6369264310348,6.16302112384036,716.11407237752,151.053686445185,3621.96193750479,5.93242860686225,0.298309967739764
"24GG10","24G-G",0.950921504109007,6.9159306710256,3.51560382097199,0.701953666249371,0.291063715246469,21.3627233156769,55.3998478885473,181.057654711739,32.6565932548135,7.03051417210136,562.178032405239,158.765813436563,3636.98501184104,12.2513665279412,0.345854002903111
"24GG11","24G-G",4.1807267913783,5.56292115915447,16.883172972072,0.728809165832891,0.460401918358663,1.60721054481376,846.641236964158,255.449568455276,19.9583868967927,10.1659376560168,225.242017823969,132.249160921955,10351.5589625009,33.3544020905356,1.72061927776496
"24GG12","24G-G",6.0823208548185,8.2040125290174,21.0108356810887,0.1773009527757,0.930809225440194,3.97552812168464,2727.9876510105,309.210337521098,12.1045994287608,6.27879892388857,202.621571660719,96.1890316800382,9845.04528671774,24.8581431972868,0.538178690178787
"24GG13","24G-G",0.727929149359493,10.0998404853264,5.45136922732761,0.77665314488393,0.299789887878533,3.57379234796957,99.4462744750231,106.19660852229,14.226986953272,7.46864270105445,318.413753212947,145.629960809842,2819.59997835629,10.5488720659615,0.184592026681947
"24GG14","24G-G",0.78317078982938,10.9456740648947,5.88900940173445,0.380577000240141,0.223355489722742,13.517044257083,270.206768961843,179.506521146734,25.2570065055262,7.17716360785223,622.131050116423,197.063410339234,4624.55699141024,13.7547505138644,0.43127544755646
"24GG15","24G-G",2.50318528673554,11.4025610334945,39.2765238374062,1.89395103639539,0.892298541861761,13.2697863238788,3545.43536720984,314.797591524264,25.6678520831387,10.4622712844181,508.782714120925,582.483495345405,10255.3161768146,32.5677568106639,20.9638878292294
"24GH01","24G-H",1.29523138636068,15.193145285404,51.262044890997,1.36790732401287,3.246363041399,53.4725696256288,16.997699983283,235.269197327954,99.5458255562097,10.2024170254701,790.606479758614,418.543029266803,4717.07735859331,11.5430346067178,0.87952000134176
"24GH02","24G-H",15.9748821857394,17.2235981336075,0,1.76770295699804,0.576567132614455,1.5957315998461,35.151471741307,51.7308360162587,37.048185970721,27.1243853576253,107.566956088449,0,17236.2546785813,78.6602999467274,0
"24GH03","24G-H",2.92737077499977,9.40081665204756,5.43976326233851,1.35212311668591,0.677358580401268,1.6328607168941,63.892431856206,92.377990380744,12.6404189579188,7.01732886364817,125.265172484641,78.2955018390092,4592.43549536901,15.1221099741127,0.316099265047094
"24GH04","24G-H",85.9056505998827,90.4339111952312,17.4596158775898,0.677103633126951,0.469337510685649,3.0318544569694,87.1243944121185,258.383269340079,22.1194528878984,8.47139395219056,245.94257755099,199.921869703086,4416.51833577794,20.972525951251,0.209596374972166
"24GH05","24G-H",1.40945633866685,7.09160647624441,71.1146331013051,2.57082857386087,0.545038358800089,3.1376201603952,58.154344996162,222.476170144393,21.7192293428584,12.6894733850013,460.853226534303,0,9775.46019225286,25.2675773762062,3.93771640817746
"24GH06","24G-H",0.627607533060551,8.626834567782,30.1649736672438,1.79654826643209,1.4808617649794,1.45317344962253,11.6332979047528,118.438029569937,12.6815871308094,7.49737541818461,164.73388164546,93.7378443154055,3319.39485079674,4.42739108924765,1.34823595469377
"24GH07","24G-H",1.37327025683028,5.33021509184857,17.6096040471139,0.794864678842226,1.80413742379364,2.1838422241932,7.74094104756553,65.2935950529245,44.4393903969189,9.6702421066857,72.9783224551383,0,3406.03143893163,9.24356241888404,1.81280309922232
"24GH08","24G-H",1.07300495498443,39.1386347441825,28.8570573070394,20.2609262870613,2.03193141217045,1.4963609674142,52.0786082538383,192.904658359357,216.668110548313,7.87238297002922,904.743070878812,384.160070894634,5189.51665081692,23.9721702344689,3.13258516198771
"24GH09","24G-H",16.5280365684294,13.2223626637921,5.96424939664671,2.79198835844444,1.32581882237414,9.58821082131886,15.5327035654838,122.55904817434,31.2778253310324,5.94834937821229,236.46973098152,100.96622431783,3434.36493183216,8.80966342822952,1.52951370566039
"24GH10","24G-H",0.942843977870737,6.11460988290137,39.84538013793,0.132610862162195,1.93689199173105,0.0975296926531499,39.5830226055534,85.9257939006977,14.4716430264965,6.20880601240517,86.7253380794546,108.969103836449,3820.88281973504,3.41693744828038,0.414731239158288
"24GH11","24G-H",3.51517666053491,4.93108081166985,16.5580695725913,1.39579086131936,1.66278915949543,3.79216249728657,76.8798260020849,218.10306084565,46.9466746483626,7.41121072148473,699.239970295567,424.792094085178,6480.94421083725,16.5981472797815,2.03451305794638
"24GH12","24G-H",1.21672793363415,6.87406615835505,9.31045475842428,0.647183585235643,0.717317980261592,10.5101926675056,27.5052731836495,119.9833276668,70.2731082799034,7.10634027609866,411.851016198676,100.746313872182,3408.28835497673,5.305459088123,0
"24GH13","24G-H",7.64994004880762,23.1991145181731,4.69923148336753,2.06929821894724,0.5390946274632,2.83796413583348,17482.440020084,281.093986364106,215.30795520293,7.40596732301026,25223.9887915326,478.514684645844,5796.46358778291,9.61945388892046,0.189375209471027
"24GH14","24G-H",2.57046605462445,21.2726719262083,163.962488476443,10.0531846928339,1.84818520516171,2.52665982761852,67.7643548301962,113.517824869729,331.309953030165,22.6992360039954,1572.27627049357,1294.11983946501,13111.2310745505,105.262537723251,8.14087876563076
"24GH15","24G-H",12.2412155203271,7.74721671208829,14.4225648273949,0.439092462283344,3.46479182432498,1.19548007122225,243.611987980732,113.109041511352,6.39821723921843,6.22340468649992,188.753622636069,142.237734195377,4607.17646687969,10.2735528624685,0.358492347808856
"24GI01","24G-I",9.06271803605702,38.4163372344985,10.7725915791942,2.37410591625815,0.552775545629383,17.6083619159295,27762.3463083828,502.180244728488,790.783190459676,6.94102619870827,32336.3313593721,1418.97493148621,6318.66020248689,9.63949929481756,0.207222425729276
"24GI03","24G-I",1.61612026194899,11.5301239680485,39.8682655049969,0.405899460558065,2.46769478344799,19.2709352396774,26.5075060614936,175.337210411642,60.1986664298953,5.90451821626732,538.446026835013,306.37722783701,3501.98649005796,9.27186553564725,1.14659199017483
"24GI04","24G-I",7.65528777410358,52.9657154949776,7.84181213317959,2.34454278999357,0.597016567808443,15.9658384968391,30981.6958978746,375.344370761507,668.324786698981,8.31325315532228,30412.4681642643,1133.13991667539,5368.68841173588,8.44937397619886,0.103126908982413
"24GI05","24G-I",1.37516233216999,7.68187827145123,17.3192559656122,0.754557596514461,0.755200928234436,2.7636683520815,14.733696716843,106.861792999299,30.0195179081032,5.07165019781374,184.831484481039,121.133717611663,3752.12776964033,8.91329477841555,0.631118750899544
"24GI06","24G-I",89.5616028062226,7.34588577872061,10.8228349227217,1.0967868805247,1.67356339172232,44.0621051489221,40.7157932882916,139.021888946184,173.327520740015,6.14542598089432,684.447382634323,408.645469601412,4620.03435365174,6.32682222914894,1.40624900366613
"24GI07","24G-I",3245.95590791403,9.81103354876807,18.7915783735956,0.248665944298248,2.73390320328455,9.50684022769405,597.784632045072,121.678608951719,27.6421325400309,6.16637466061053,224.019122549183,184.662582250212,14141.623331661,35.4690355042507,1.2323976741877
"24GI08","24G-I",11.4660709224807,52.0540860791445,28.8370321706767,3.63805459243651,0.675596995790953,25.7293522247098,33511.1990288441,586.847075953951,937.965361596748,8.16759158282476,42378.4599773946,2089.79373370329,17497.5410685629,11.8008411529377,0.235033272632925
"24GI09","24G-I",10.9620735219121,41.6930088337729,10.6665892719811,2.01991777464487,0.62873475882216,18.9780797030094,32769.811099887,474.367462790982,931.813660426997,7.01715161247432,37788.0162726822,1564.82798253341,12614.5311642064,14.5987338331754,0.13193652380763
"24GI10","24G-I",5.13657628945295,6.6083757178887,19.1964975370682,0.560131650274968,1.02256967299573,5.78917140470019,38.2057118547527,142.231056381853,31.1300001289612,5.65368121995242,182.651146206908,209.018252675192,3990.39134267938,15.8413550662582,0.681837897869599
"24GI11","24G-I",7.52652118074864,20.1921806611402,10.6961594818289,0.93463177713495,0.751558133261284,34.0473566142819,76.5468840697359,143.488979475,89.3266104600249,6.84946271219292,530.18118906083,243.454362157011,10632.0210412353,13.1688308215382,0.474624464995892
"24GI12","24G-I",2.80985317750245,9.85286675655629,67.0427004681867,1.62295267912152,0.489677372757507,2.56973311689048,24.5765352129272,104.964615667404,94.4044292133752,8.51914746026861,275.345595499256,0,6253.85034774419,49.6825171930027,3.52632243294404
"24GI13","24G-I",5.38227589979574,54.2883400016352,11.5331045800201,3.38272151060828,0.534074769351733,27.6807936592946,40564.4830991002,455.281858549351,1191.54062315887,8.5732732597789,53534.3942125723,2282.11082835923,5126.31710359604,11.9971205731876,0.319173626560071
"24GI14","24G-I",8.75056334148118,11.8194151868763,69.5697853441974,2.75009228395012,58.3208173782131,3.11727399798834,112.700519935258,311.995424666222,275.959080476201,18.2178442386094,860.249733689421,510.372493265531,21507.8346168045,68.6108212027171,2.3748190360139
"24GI15","24G-I",1.28136174738151,6.46142783977545,38.4119693610208,2.47816172032524,0.965793494236691,2.12161369521055,23.5909220077614,171.536143058946,63.2054496485766,10.9095914386797,276.640110030631,430.788928015897,7111.59328574863,49.2199229269939,1.8546629291254
"24GJ01","24G-J",63.2412197282686,6.8627985383979,9.84248048588693,1.36433089162499,1.12728100604265,5.61705816591129,166981.526916112,334.476320122781,11.1822917683783,4.31714203498848,227.418319313608,92.6607894736905,226638.052409684,13.6095253012507,0.287666203191679
"24GJ02","24G-J",103.534359907113,8.84941511431631,13.089110243995,0.938624907776131,2.28942312520117,5.86852221855934,258324.072772539,490.962407798741,15.325580057198,2.71413219031144,171.824013738567,68.153014959664,373205.019458642,10.8784298384904,0.281434790065473
"24GJ03","24G-J",151.465444271407,8.14504787756769,16.5346245942988,1.61240347011397,1.86246703106581,9.51973395074172,313420.880829428,650.879381400678,18.4175632431088,2.00961289705845,266.584551233195,96.987028564124,422377.266252948,11.8958461409374,0.514307572036984
"24GJ04","24G-J",70.4155627658582,8.57679729865492,5.48485386317517,1.32738653245338,3.12780673265836,9.93530473924406,247497.976750606,349.983565413166,19.6341898418598,2.90081387780018,176.490305224334,128.295832960272,319000.859943995,6.73709010422219,0.609047010482274
"24GJ05","24G-J",82.4122378428012,9.02702819059877,6.41391006939692,1.39885664166908,3.33137702624562,2.42836849821008,275100.984803173,355.167785660648,18.1242442128134,2.64784057528037,302.072666264176,51.0715119277871,388992.866567059,13.2145612007535,0.5800041720064
"24GJ06","24G-J",128.666468198244,10.1501524794781,11.1911839484187,2.29020580918258,3.33798017294046,4.69165620369095,331438.830894672,544.852701370717,12.8388444056156,1.5357054556715,365.545779846656,60.4973075691303,441276.571228388,17.3564905763267,0.250923044704092
"24GJ07","24G-J",197.001230808724,7.24512634266955,6.74620881034448,1.31517488929967,2.62257353547143,2.39073381037061,332021.387614237,432.170639543867,3.99507847529918,0.826427093519679,136.557171925982,50.9175376540137,538169.043990676,7.19428393682268,0.268754277643642
"24GJ08","24G-J",105.222649609118,8.44866528497201,4.99663264170197,1.34657399651642,1.03068383338872,7.06452543024591,285489.862119173,413.889547611177,17.7364082736894,2.35078259126632,237.569023219414,97.267974762855,401320.883039232,17.8466852058607,0.248588931805456
"24GJ09","24G-J",136.994356163603,9.62025521266882,6.00908275937215,1.69361088229167,1.46001755878492,6.48335366791724,332894.617148997,488.97579160316,23.0226087170871,1.70422313736696,267.201360928041,115.914186162044,433689.840882235,6.60435480767637,0.680654839528743
"24GJ10","24G-J",111.929694533221,8.50974678338457,8.05732334080781,1.19210099750222,2.05215713008611,11.7870391333936,309589.420478764,381.36871417893,15.8948075296177,2.71215232100357,304.036824961565,163.833817023635,398605.972792119,7.16309517069056,0.642061654656492
"24GJ11","24G-J",106.659933627286,8.30606729876704,19.7315690930234,1.37439681556964,3.58843926001945,4.92359386696461,309227.734643672,567.284876541646,15.2013832649859,1.9909213935379,325.061473413241,155.851998902423,398576.133292995,11.4374311648859,0.5695694565334
"24GK01","RBR02",1.9962496851343,7.92181094764612,55.0417446158618,0.527092899088204,9.69298511352447,22.1236752275483,12689.7136308885,397.037527524696,47.2597275156262,7.27467962460543,559.937477153821,223.915541089296,3375.74479385274,27.3776499899266,0.435176651286192
"24GK02","RBR02",0.466378182366479,8.13567223053575,107.527194443668,0.152196798435533,3.59656260834973,0.872610538655146,35.2666403124053,140.450120787973,48.5759256621254,7.48285838783812,229.379890593998,262.810563500542,3190.53204817659,11.5534991566927,1.85639713112332
"24GK03","RBR02",2.15411244151696,7.81808621541806,17.0676645622464,0.192594018991826,4.9365047613321,44.4996667403974,33.2796757520807,196.741263093014,11.8633383668678,6.13722199219074,601.333701524214,224.62012577308,3792.71971071774,21.4512511400488,0.805418070745431
"24GK04","RBR02",6.31726644480172,10.0734061962925,33.838776434525,0.577165328024621,19.0904080151876,8.28163179989252,2372.95291339112,364.440370400736,20.9656605225457,4.43780921733705,545.35597428741,379.782943919767,12078.2875830728,45.881277390616,1.81025631311975
"24GK05","RBR02",1.57874873215344,9.32164696010108,8.23441833661449,0.588672972088056,0.486131790310948,7.93090805960929,105.611732608221,216.263893656172,69.4049928099953,5.82450808743967,265.723014548943,181.747445211669,3432.0421007017,13.7467447961227,1.03873394394661
"24GK06","RBR02",13.6624397287276,37.409986109029,422.027304694243,15.6525761322961,1.29860845920784,1.50918329812534,832.597798105505,7649.50016721641,70.7623460744236,45.0843984528443,3327.22665115408,0,25648.765209208,244.95571213216,13.0090340175408
"24GK07","RBR02",18.6237507257071,6.7705364443098,39.05599699561,0.420834461996215,21.5009407793613,9.53242320715557,2670.19836547833,1181.80707530649,32.3568298704592,4.08556889583784,831.056737736192,260.876237580759,5658.35231129319,55.2615417851462,0.706009449905655
"24GK08","RBR02",12.5359650676343,7.01851605287815,32.6345052195855,0.610428113786846,20.1394110744647,1.78609676879742,714.187709068811,312.409106686671,37.8825092038883,8.72120149888471,230.493262952976,153.273279192396,11366.4009995893,19.1564470302657,0.547023922922668
"24GK09","RBR02",0.887152173571007,6.07680467280874,33.3401818300472,0.292084740686576,2.22146051984934,17.2040421418932,832.704631240715,157.893710883172,60.8779707414076,5.0257656102599,412.826431521463,253.891785680412,4773.65631790907,8.24630668908585,0.636734293612269
"24GK10","RBR02",18.8118459457415,6.63496202376668,31.4982629651371,0.333896429287511,24.6876274643954,6.03748496781799,347.959391449066,309.056734610271,6.79267266752215,7.11149277486706,412.009319574835,300.669629543993,9224.04226725451,10.2930580796305,0.624386518423776
"24GL01","RBR02",4.19688121169917,14.381640218167,56.1576957423992,6.09920596943558,0.885297989861829,3.28149890793965,79.4157397755254,170.688138563989,164.160515002858,8.67890221095059,1008.22779314064,526.571935490183,5169.40266076019,21.0408632394605,3.73415796581891
"24GL02","RBR02",7.11546538635869,26.5529594888321,339.443268249629,4.75257994273046,3.82347162933979,3.2024181604578,26.9673539417574,75.9637634164124,105.474361221704,14.6137162978133,81.2719205875376,0,24149.992557334,76.8971818605029,14.3633572166717
"24GL03","RBR02",2.15791620361166,11.916207602685,45.5049814623112,4.99880095196098,2.56374292067011,8.00840663448549,212.286758611713,596.823247309589,774.106031305038,7.14503040220039,4673.36992819843,922.228357807565,3930.6603881974,12.0204449032992,4.53224761665791
"24GL04","RBR02",0.76997572317149,5.66808817447749,6.72986226850476,0.539458914855215,0.278481464869008,12.1442423338721,42.1483968822207,116.533039880956,41.0497479925557,6.15569819857997,272.040761280879,189.536556085124,4025.58136393908,8.75614327455095,0.398533723216031
"24GL05","RBR02",0.199290384737358,6.941171017547,12.4457204679002,0.997798353997908,0.270538167307092,6.00198188236368,28.7542938349945,149.411496204773,15.4789621535754,3.85605426732714,218.039020358677,104.051345586616,3446.25104662851,6.53073867409407,1.0586573087458
"24GL06","RBR02",1.53368550858328,7.85447798917543,18.1088046228816,1.26946648120214,13.8653523595907,6.99774744627046,2126.68840225931,282.694615324107,425.576883954243,7.00501111331142,385.754665636036,443.492568410036,4649.61834631704,45.721861715542,1.82510368417331
"24GL07","RBR02",0.45639294860294,5.6218219961,10.1226359966765,0.139631565876843,0.479627332147689,0.253071109001734,16.2026624860805,103.031803599723,6.99434833362924,5.63841374064963,95.6372763948986,148.773215800536,3268.395903774,24.5476081512178,0
"24GL08","RBR02",2.86021819673968,11.3325689716837,14.465979343145,0.782034518997548,0.336410277202976,7.78338939566459,49.4813483603885,242.376966508363,214.048683584831,5.96231802752543,720.539835742732,317.568961863957,3882.60000533654,14.3996811211314,11.6858160433287
"24GL09","RBR02",1.2444517991661,12.9597741920964,17.0483220080069,3.28210730528676,3.12179616761507,19.8699730956756,93.0857886716607,351.977476880923,108.851535701655,5.98217242383325,2102.17760709476,306.667042988692,4207.15390480925,14.817101717752,11.484350926393
"24GL10","RBR02",12.738426327025,5.46135127398611,20.1703334962249,1.5408459822138,14.9344384694083,5.47832035360659,727.747530596992,311.313424789505,8.04060910587003,5.11609291199753,161.293477560315,115.104531598734,9800.88597230827,19.0331131834772,0.406544323053605
"24GM01","RBR02",2.13820465998011,17.7315369121121,58.1108289966391,1.73109715906156,2.35536216439197,0.938858485667934,12.7412432580183,75.270733970998,62.9207500151971,18.755094511108,289.021465938141,581.784641119798,6295.88014383758,39.4915820400394,2.87746906829408
"24GM02","RBR02",0.245423716844362,8.04877932163154,36.6077877804101,0.55863368037263,2.29256770173739,0.190944417095704,15.5468507545037,199.141363197732,3.38015916287194,5.30916302254189,274.245361767423,86.653685573614,3240.8808669512,9.90513107427504,5.16141793200097
"24GM03","RBR02",3.20163744122625,6.14932072163152,32.7735922981724,3.69917098544569,1.84434832050345,0.646480892391306,157.812101157037,518.133920987494,21.471343481501,6.13264210089649,196.871395973392,222.325284962998,4427.68671695421,31.4223174457657,10.1400621231942
"24GM04","RBR02",0.28924561853294,12.4922412942905,5.27299958343866,5.59036360022242,0.498747881625786,13.9799295759817,29.4264435943299,213.016602881007,36.1458085914788,6.02785215979459,820.385191840257,183.388806866287,3726.95773255559,5.82054785863919,3.29161858655055
"24GM05","RBR02",0.821596943682014,13.3774769555833,7.02497578297152,10.5879825894884,1.26262409526955,9.64171965543753,69.0846088442875,190.338311272372,4.06542972650587,5.38853987480706,952.072534294729,123.595302835291,3259.05243664961,12.5722963181651,3.45986444766009
"24GM06","RBR02",0.354616693696963,7.77043687221523,13.9366098441241,0.0454235930063887,1.06574479530642,3.59911681546506,48.6800391832656,110.495857156977,32.1283437898783,8.20725293860691,475.416831185012,167.870922752023,4645.19302161627,11.8066169687005,6.79489916913322
"24GM07","RBR02",0.544346509089702,7.83543947205091,94.511245280347,0.884179184845983,6.06233419499425,0.497376611317721,67.4076793996556,205.289984906727,11.7884046252838,7.80950765377982,172.101645103101,236.372092807114,4043.96278847076,60.4495666818508,0.242917015983663
"24GM08","RBR02",1.9714922300148,13.4099540846199,85.8635954368427,1.760604403516,10.3672913915344,0.308544429451252,430.337341316888,574.374852054386,28.7708889611048,9.94983466292116,230.047174892004,1039.12808257996,10182.1644006927,432.100297936724,2.32496277545611
"24GM09","RBR02",0.588239337456391,6.40149504924028,78.1087859723356,0.224961790193134,5.63459009876381,5.88963119727899,56.1575766828708,228.764395171875,19.6887559792977,6.88755551004968,295.171080515088,247.072867003981,3294.35800519096,41.7111729164852,0.546884131373684
"24GM10","RBR02",5.63317577958693,10.0058308473699,61.4983427279461,0.624481760746555,4.36623490072172,1.30362232952042,225.270153623607,424.581705949765,21.4516002405348,13.9755537461095,198.159983462382,1478.97048060972,7826.39087105116,423.541266003061,1.88276742077611
"24GN01","RBR02",1.66938943925999,38.106731683073,6.70111646251871,5.18467928433714,3.51205211716912,29.6491366889395,534.829067275597,277.020823705259,474.414206344927,12.2595789008263,1905.51885457951,723.425993222351,6812.33551464916,333.39375977745,3.93441339399323
"24GN02","RBR02",2.56576585440019,16.2670090317496,59.9432810011795,3.39095198731464,16.7679069672593,1.49425360811135,189.794996936491,269.480412177145,439.627038751328,11.0151214466107,408.610517457134,0,10479.9235579607,289.34273302082,3.95803071923314
"24GN03","RBR02",1.84965919388713,7.46356983012664,14.816569300385,2.78213165587819,1.88887656369794,0.767689240218577,102.269238894528,189.711796603862,7.98533287996994,5.88017566146512,369.723521399635,85.0310206654843,4422.74429295313,23.5735349334725,0.915447279393005
"24GN04","RBR02",0.570507317723101,40.9179493235848,9.10137078092995,0.66887135237837,0.938979529364899,1.03197726157988,447.017586841529,272.690413522559,12.4428022428377,6.6514406180304,205.64085930769,112.594582515882,4028.68856992513,43.0647689728736,0.259306046918401
"24GN05","RBR02",0.626716861671826,10.8801894822928,7.44881567139823,0.327735803237432,0.352673708507186,18.0011766889754,53.2048294928865,189.506301041598,135.903893437185,6.72070726046612,570.63935654578,245.183803460766,3986.17664149647,26.3514251436308,0.765088023575096
"24GN06","RBR02",0.600646432811939,9.15495404277547,4.57750282070237,1.00564912395637,0.58548366604173,26.1562485180077,43.8927811287393,183.642582016482,26.2555748409827,6.26280363642616,587.938479354181,221.908874180844,3152.04626407479,19.1955928392663,0.427311904532044
"24GN07","RBR02",1.59871546396552,3.19298391279791,23.2525914751528,1.10327930555489,0.866219049480592,1.59893902894189,86.2114123199929,225.255175654336,39.0347488498724,10.7095118321632,421.053643128098,317.040604081601,4770.44659102645,145.969077581577,2.95029008517066
"24GN08","RBR02",1.28872615436121,14.7754849339886,52.6032432024823,0.596292787362217,3.45053136554095,11.7376680443181,209.694277854222,252.691585156191,99.4902151248386,7.84397621150409,735.229927708262,297.992419625885,4205.06630099945,114.314479152672,2.31016693127016
"24GN09","RBR02",1.92771160727488,24.8836977609478,24.5936864816387,1.91955469321107,1.50182227070168,6.37809621920101,927.96324443047,140.030441513351,12.1053035681584,5.45067879970812,254.311305935901,185.425728382119,5056.17875561694,42.4593252243128,1.83116305412529
"24GN10","RBR02",9.92776924606041,7.93365341261757,33.8107764521687,0.153177223537027,16.2105762608838,1.33673571881051,736.152095285507,245.277297176489,10.5033206452026,6.20455030052244,279.48101079906,150.35404206941,15402.8518914246,43.532744200468,0.464471363440486
"24GO01","RBR01",0.846018679160029,7.21449685585652,66.3152896355629,0.161654472591358,8.9150557989056,0.458663853373691,59.7093760820505,301.416671464243,46.1787834159895,7.56212135840057,131.957454913412,171.354062875105,4441.97252600657,46.7545001429503,0.522037958439236
